to_EntiM_C,as_EntiM_C,at_EntiM_C,to_UEnti_C,as_UEnti_C,at_UEnti_C,ra_SSTo_C,ra_SOTo_C,ra_SXTo_C,ra_SNTo_C,ra_OSTo_C,ra_OOTo_C,ra_OXTo_C,ra_ONTo_C,ra_XSTo_C,ra_XOTo_C,ra_XXTo_C,ra_XNTo_C,ra_NSTo_C,ra_NOTo_C,ra_NXTo_C,ra_NNTo_C,LoCohPA_S,LoCohPW_S,LoCohPU_S,LoCoDPA_S,LoCoDPW_S,LoCoDPU_S,to_NoPhr_C,as_NoPhr_C,at_NoPhr_C,ra_NoVeP_C,ra_NoSuP_C,ra_NoPrP_C,ra_NoAjP_C,ra_NoAvP_C,to_VePhr_C,as_VePhr_C,at_VePhr_C,ra_VeNoP_C,ra_VeSuP_C,ra_VePrP_C,ra_VeAjP_C,ra_VeAvP_C,to_SuPhr_C,as_SuPhr_C,at_SuPhr_C,ra_SuNoP_C,ra_SuVeP_C,ra_SuPrP_C,ra_SuAjP_C,ra_SuAvP_C,to_PrPhr_C,as_PrPhr_C,at_PrPhr_C,ra_PrNoP_C,ra_PrVeP_C,ra_PrSuP_C,ra_PrAjP_C,ra_PrAvP_C,to_AjPhr_C,as_AjPhr_C,at_AjPhr_C,ra_AjNoP_C,ra_AjVeP_C,ra_AjSuP_C,ra_AjPrP_C,ra_AjAvP_C,to_AvPhr_C,as_AvPhr_C,at_AvPhr_C,ra_AvNoP_C,ra_AvVeP_C,ra_AvSuP_C,ra_AvPrP_C,ra_AvAjP_C,to_TreeH_C,as_TreeH_C,at_TreeH_C,to_FTree_C,as_FTree_C,at_FTree_C,to_NoTag_C,as_NoTag_C,at_NoTag_C,ra_NoAjT_C,ra_NoVeT_C,ra_NoAvT_C,ra_NoSuT_C,ra_NoCoT_C,to_VeTag_C,as_VeTag_C,at_VeTag_C,ra_VeAjT_C,ra_VeNoT_C,ra_VeAvT_C,ra_VeSuT_C,ra_VeCoT_C,to_AjTag_C,as_AjTag_C,at_AjTag_C,ra_AjNoT_C,ra_AjVeT_C,ra_AjAvT_C,ra_AjSuT_C,ra_AjCoT_C,to_AvTag_C,as_AvTag_C,at_AvTag_C,ra_AvAjT_C,ra_AvNoT_C,ra_AvVeT_C,ra_AvSuT_C,ra_AvCoT_C,to_SuTag_C,as_SuTag_C,at_SuTag_C,ra_SuAjT_C,ra_SuNoT_C,ra_SuVeT_C,ra_SuAvT_C,ra_SuCoT_C,to_CoTag_C,as_CoTag_C,at_CoTag_C,ra_CoAjT_C,ra_CoNoT_C,ra_CoVeT_C,ra_CoAvT_C,ra_CoSuT_C,to_ContW_C,as_ContW_C,at_ContW_C,to_FuncW_C,as_FuncW_C,at_FuncW_C,ra_CoFuW_C,SimpTTR_S,CorrTTR_S,BiLoTTR_S,UberTTR_S,MTLDTTR_S,SimpNoV_S,SquaNoV_S,CorrNoV_S,SimpVeV_S,SquaVeV_S,CorrVeV_S,SimpAjV_S,SquaAjV_S,CorrAjV_S,SimpAvV_S,SquaAvV_S,CorrAvV_S,to_AAKuW_C,as_AAKuW_C,at_AAKuW_C,to_AAKuL_C,as_AAKuL_C,at_AAKuL_C,to_AABiL_C,as_AABiL_C,at_AABiL_C,to_AABrL_C,as_AABrL_C,at_AABrL_C,to_AACoL_C,as_AACoL_C,at_AACoL_C,to_SbFrQ_C,as_SbFrQ_C,at_SbFrQ_C,to_SbCDC_C,as_SbCDC_C,at_SbCDC_C,to_SbFrL_C,as_SbFrL_C,at_SbFrL_C,to_SbCDL_C,as_SbCDL_C,at_SbCDL_C,to_SbSBW_C,as_SbSBW_C,at_SbSBW_C,to_SbL1W_C,as_SbL1W_C,at_SbL1W_C,to_SbSBC_C,as_SbSBC_C,at_SbSBC_C,to_SbL1C_C,as_SbL1C_C,at_SbL1C_C,TokSenM_S,TokSenS_S,TokSenL_S,as_Token_C,as_Sylla_C,at_Sylla_C,as_Chara_C,at_Chara_C,FleschG_S,AutoRea_S,ColeLia_S,SmogInd_S,Gunning_S,LinseaW_S
1,0.2,0.02564102564102564,1,0.2,0.02564102564102564,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,16,3.2,0.41025641025641024,1.0,0.0,2.0,16.0,8.0,16,3.2,0.41025641025641024,1.0,0.0,2.0,16.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.6,0.20512820512820512,0.5,0.5,0.0,8.0,4.0,1,0.2,0.02564102564102564,0.0625,0.0625,0.0,0.125,0.5,2,0.4,0.05128205128205128,0.125,0.125,0.0,0.25,2.0,44,8.8,1.1282051282051282,49,9.8,1.2564102564102564,8.0,1.6,0.20512820512820512,1.6,0.8888888888888888,2.6666666666666665,0.0,8.0,9.0,1.8,0.23076923076923078,1.8,1.125,3.0,0.0,9.0,5.0,1.0,0.1282051282051282,0.625,0.5555555555555556,1.6666666666666667,0.0,5.0,3.0,0.6,0.07692307692307693,0.6,0.375,0.3333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.02564102564102564,0.2,0.125,0.1111111111111111,0.3333333333333333,0.0,26.0,5.2,0.6666666666666666,30.0,6.0,0.7692307692307693,0.8666666666666667,0.6923076923076923,3.057147992190408,0.8996264248716005,29.53986577573418,0.0,0.5,2.0,1.0,0.7777777777777778,5.444444444444445,1.649915822768611,1.0,5.0,1.5811388300841895,1.0,3.0,1.2247448713915892,180.44999999999996,36.08999999999999,4.626923076923076,180.44999999999996,36.08999999999999,4.626923076923076,127.46999999999998,25.493999999999996,3.268461538461538,65.92,13.184000000000001,1.6902564102564104,65.92,13.184000000000001,1.6902564102564104,8464918.0,1692983.6,217049.1794871795,193463.0,38692.6,4960.589743589743,7293817.0,1458763.4,187020.94871794872,189648.0,37929.6,4862.7692307692305,165978.81999999998,33195.763999999996,4255.867179487179,163.3369,32.66738,4.188125641025642,2306.4099999999994,461.28199999999987,59.13871794871793,133.19169999999997,26.638339999999992,3.415171794871794,195.0,13.96424004376894,2.276298835653068,7.8,11.0,1.4102564102564104,43.4,5.564102564102564,8.026358974358974,8.32215384615385,-15.791868000000001,3.605551275463989,3.2,3.7
1,0.2,0.025,1,0.2,0.025,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,22,4.4,0.55,1.4666666666666666,7.333333333333333,4.4,0.0,22.0,15,3.0,0.375,0.6818181818181818,5.0,3.0,0.0,15.0,3,0.6,0.075,0.13636363636363635,0.2,0.6,0.0,3.0,5,1.0,0.125,0.22727272727272727,0.3333333333333333,1.6666666666666667,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.025,0.045454545454545456,0.06666666666666667,0.3333333333333333,0.2,0.0,41,8.2,1.025,54,10.8,1.35,12.0,2.4,0.3,3.0,1.3333333333333333,12.0,12.0,0.0,9.0,1.8,0.225,2.25,0.75,9.0,9.0,0.0,4.0,0.8,0.1,0.3333333333333333,0.4444444444444444,4.0,4.0,0.0,1.0,0.2,0.025,0.25,0.08333333333333333,0.1111111111111111,1.0,0.0,1.0,0.2,0.025,0.25,0.08333333333333333,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.2,0.65,37.0,7.4,0.925,0.7027027027027027,0.775,3.465905365124674,0.9309025266888221,46.263737472368305,3.0,0.8333333333333334,8.333333333333334,2.041241452319315,1.0,9.0,2.121320343559643,1.0,4.0,1.414213562373095,1.0,1.0,0.7071067811865475,207.88999999999996,41.57799999999999,5.197249999999999,207.88999999999996,41.57799999999999,5.197249999999999,149.26,29.851999999999997,3.7314999999999996,29.4,5.88,0.735,29.4,5.88,0.735,15274604.0,3054920.8,381865.1,215668.0,43133.6,5391.7,12262762.0,2452552.4,306569.05,213437.0,42687.4,5335.925,299502.07999999996,59900.41599999999,7487.551999999999,170.94020000000003,34.18804000000001,4.273505000000001,2571.15,514.23,64.27875,134.30979999999997,26.861959999999993,3.357744999999999,200.0,14.142135623730951,2.292029674220179,8.0,12.2,1.525,47.4,5.925,10.835000000000004,10.091999999999995,-15.79128,3.7416573867739413,4.3,5.8
1,0.16666666666666666,0.024390243902439025,1,0.16666666666666666,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.03076923076923077,0.9538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,15,2.5,0.36585365853658536,1.1538461538461537,0.0,15.0,7.5,7.5,13,2.1666666666666665,0.3170731707317073,0.8666666666666667,0.0,13.0,6.5,6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.16666666666666666,0.024390243902439025,0.06666666666666667,0.07692307692307693,0.0,0.5,0.5,2,0.3333333333333333,0.04878048780487805,0.13333333333333333,0.15384615384615385,0.0,2.0,1.0,2,0.3333333333333333,0.04878048780487805,0.13333333333333333,0.15384615384615385,0.0,2.0,1.0,41,6.833333333333333,1.0,47,7.833333333333333,1.146341463414634,7.0,1.1666666666666667,0.17073170731707318,1.1666666666666667,1.0,2.3333333333333335,0.0,3.5,7.0,1.1666666666666667,0.17073170731707318,1.1666666666666667,1.0,2.3333333333333335,0.0,3.5,6.0,1.0,0.14634146341463414,0.8571428571428571,0.8571428571428571,2.0,0.0,3.0,3.0,0.5,0.07317073170731707,0.5,0.42857142857142855,0.42857142857142855,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.04878048780487805,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.0,23.0,3.8333333333333335,0.5609756097560976,30.0,5.0,0.7317073170731707,0.7666666666666667,0.6829268292682927,3.092082730095703,0.8973043878834545,29.1151848329411,0.0,0.7142857142857143,3.5714285714285716,1.3363062095621219,1.0,7.0,1.8708286933869707,1.0,6.0,1.7320508075688774,1.0,3.0,1.2247448713915892,182.94,30.49,4.461951219512195,186.10999999999999,31.01833333333333,4.539268292682927,152.78,25.463333333333335,3.7263414634146343,74.25999999999999,12.376666666666665,1.8112195121951218,74.25999999999999,12.376666666666665,1.8112195121951218,10746466.0,1791077.6666666667,262108.92682926828,187861.0,31310.166666666668,4581.975609756098,9313144.0,1552190.6666666667,227149.8536585366,184003.0,30667.166666666668,4487.878048780488,210715.02999999994,35119.171666666654,5139.390975609755,162.6124,27.10206666666667,3.966156097560976,2239.6100000000006,373.26833333333343,54.62463414634148,128.84349999999998,21.473916666666664,3.142524390243902,246.0,15.684387141358123,2.0725840328915517,6.833333333333333,9.5,1.3902439024390243,33.666666666666664,4.926829268292683,6.070121951219512,4.436382113821136,-15.793652000000002,4.0,2.25,2.75
2,0.2857142857142857,0.047619047619047616,2,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.9848484848484849,0.0,0.0,0.0,0.0,0.0,0.0,17,2.4285714285714284,0.40476190476190477,1.0625,17.0,3.4,0.0,8.5,16,2.2857142857142856,0.38095238095238093,0.9411764705882353,16.0,3.2,0.0,8.0,1,0.14285714285714285,0.023809523809523808,0.058823529411764705,0.0625,0.2,0.0,0.5,5,0.7142857142857143,0.11904761904761904,0.29411764705882354,0.3125,5.0,0.0,2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2857142857142857,0.047619047619047616,0.11764705882352941,0.125,2.0,0.4,0.0,49,7.0,1.1666666666666667,44,6.285714285714286,1.0476190476190477,8.0,1.1428571428571428,0.19047619047619047,2.6666666666666665,1.1428571428571428,8.0,8.0,0.0,7.0,1.0,0.16666666666666666,2.3333333333333335,0.875,7.0,7.0,0.0,3.0,0.42857142857142855,0.07142857142857142,0.375,0.42857142857142855,3.0,3.0,0.0,1.0,0.14285714285714285,0.023809523809523808,0.3333333333333333,0.125,0.14285714285714285,1.0,0.0,1.0,0.14285714285714285,0.023809523809523808,0.3333333333333333,0.125,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.7142857142857144,0.4523809523809524,36.0,5.142857142857143,0.8571428571428571,0.5277777777777778,0.6190476190476191,2.836832573067901,0.8716919553520774,22.13467245757581,0.0,0.75,4.5,1.5,1.0,7.0,1.8708286933869707,1.0,3.0,1.2247448713915892,1.0,1.0,0.7071067811865475,226.4699999999999,32.35285714285713,5.392142857142855,226.4699999999999,32.35285714285713,5.392142857142855,169.60999999999996,24.229999999999993,4.038333333333332,68.42999999999999,9.775714285714285,1.629285714285714,68.42999999999999,9.775714285714285,1.629285714285714,20359536.0,2908505.1428571427,484750.85714285716,234624.0,33517.71428571428,5586.285714285715,16350496.0,2335785.1428571427,389297.5238095238,230778.0,32968.28571428572,5494.714285714285,399206.61999999994,57029.517142857134,9504.919523809522,192.73030000000003,27.532900000000005,4.588816666666667,2797.15,399.59285714285716,66.59880952380952,148.566,21.223714285714287,3.5372857142857144,294.0,17.146428199482248,1.920782221161602,6.0,8.285714285714286,1.380952380952381,31.0,5.166666666666667,4.450000000000003,4.158571428571424,-15.796024000000001,3.4641016151377544,2.357142857142857,2.857142857142857
1,0.2,0.03125,1,0.2,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,15,3.0,0.46875,1.0714285714285714,15.0,5.0,0.0,3.0,14,2.8,0.4375,0.9333333333333333,14.0,4.666666666666667,0.0,2.8,1,0.2,0.03125,0.06666666666666667,0.07142857142857142,0.3333333333333333,0.0,0.2,3,0.6,0.09375,0.2,0.21428571428571427,3.0,0.0,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.15625,0.3333333333333333,0.35714285714285715,5.0,1.6666666666666667,0.0,34,6.8,1.0625,42,8.4,1.3125,5.0,1.0,0.15625,1.6666666666666667,0.8333333333333334,1.0,5.0,5.0,6.0,1.2,0.1875,2.0,1.2,1.2,6.0,6.0,3.0,0.6,0.09375,0.6,0.5,0.6,3.0,3.0,5.0,1.0,0.15625,1.6666666666666667,1.0,0.8333333333333334,5.0,5.0,1.0,0.2,0.03125,0.3333333333333333,0.2,0.16666666666666666,0.2,1.0,1.0,0.2,0.03125,0.3333333333333333,0.2,0.16666666666666666,0.2,1.0,20.0,4.0,0.625,33.0,6.6,1.03125,0.6060606060606061,0.78125,3.125,0.9287712379549449,41.97179901561452,2.0,0.6,1.8,0.9486832980505138,1.0,6.0,1.7320508075688774,1.0,3.0,1.2247448713915892,1.0,5.0,1.5811388300841895,143.52999999999997,28.705999999999996,4.485312499999999,143.52999999999997,28.705999999999996,4.485312499999999,135.58,27.116000000000003,4.236875,30.33,6.066,0.9478125,30.33,6.066,0.9478125,13558640.0,2711728.0,423707.5,207039.0,41407.8,6469.96875,10371638.0,2074327.6,324113.6875,202962.0,40592.4,6342.5625,265855.7,53171.14,8307.990625,149.72230000000002,29.944460000000003,4.678821875000001,2468.2900000000004,493.6580000000001,77.13406250000001,116.62100000000001,23.3242,3.6444062500000003,160.0,12.649110640673518,2.1533827903669653,6.4,8.2,1.28125,35.8,5.59375,7.556000000000001,6.470499999999998,-15.795984,3.1622776601683795,2.5,3.0
1,0.25,0.022222222222222223,1,0.25,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,24,6.0,0.5333333333333333,1.3333333333333333,6.0,4.0,0.0,12.0,18,4.5,0.4,0.75,4.5,3.0,0.0,9.0,4,1.0,0.08888888888888889,0.16666666666666666,0.2222222222222222,0.6666666666666666,0.0,2.0,6,1.5,0.13333333333333333,0.25,0.3333333333333333,1.5,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.044444444444444446,0.08333333333333333,0.1111111111111111,0.5,0.3333333333333333,0.0,49,12.25,1.0888888888888888,56,14.0,1.2444444444444445,8.0,2.0,0.17777777777777778,0.0,0.6666666666666666,4.0,8.0,8.0,12.0,3.0,0.26666666666666666,0.0,1.5,6.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.044444444444444446,0.0,0.25,0.16666666666666666,2.0,2.0,1.0,0.25,0.022222222222222223,0.0,0.125,0.08333333333333333,0.5,1.0,1.0,0.25,0.022222222222222223,0.0,0.125,0.08333333333333333,0.5,1.0,24.0,6.0,0.5333333333333333,42.0,10.5,0.9333333333333333,0.5714285714285714,0.6222222222222222,2.9514591494904874,0.8753611645712928,23.402677107691062,0.0,0.5,2.0,1.0,0.8333333333333334,8.333333333333334,2.041241452319315,0.0,0.0,0.0,1.0,2.0,1.0,215.29999999999998,53.824999999999996,4.7844444444444445,215.29999999999998,53.824999999999996,4.7844444444444445,198.89999999999998,49.724999999999994,4.42,61.09,15.2725,1.3575555555555556,61.09,15.2725,1.3575555555555556,17993283.0,4498320.75,399850.73333333334,282624.0,70656.0,6280.533333333334,14619637.0,3654909.25,324880.8222222222,279568.0,69892.0,6212.622222222222,352809.50999999995,88202.37749999999,7840.211333333332,211.0704,52.7676,4.690453333333333,3369.42,842.355,74.876,161.71309999999994,40.428274999999985,3.593624444444443,180.0,13.416407864998739,2.7459265481648374,11.25,14.75,1.3111111111111111,59.5,5.288888888888889,8.464166666666667,7.741833333333329,-15.78538,3.4641016151377544,5.375,6.875
1,0.2,0.025,1,0.2,0.025,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,22,4.4,0.55,1.4666666666666666,7.333333333333333,4.4,0.0,22.0,15,3.0,0.375,0.6818181818181818,5.0,3.0,0.0,15.0,3,0.6,0.075,0.13636363636363635,0.2,0.6,0.0,3.0,5,1.0,0.125,0.22727272727272727,0.3333333333333333,1.6666666666666667,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.025,0.045454545454545456,0.06666666666666667,0.3333333333333333,0.2,0.0,41,8.2,1.025,54,10.8,1.35,12.0,2.4,0.3,3.0,1.3333333333333333,12.0,12.0,0.0,9.0,1.8,0.225,2.25,0.75,9.0,9.0,0.0,4.0,0.8,0.1,0.3333333333333333,0.4444444444444444,4.0,4.0,0.0,1.0,0.2,0.025,0.25,0.08333333333333333,0.1111111111111111,1.0,0.0,1.0,0.2,0.025,0.25,0.08333333333333333,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.2,0.65,37.0,7.4,0.925,0.7027027027027027,0.775,3.465905365124674,0.9309025266888221,46.263737472368305,3.0,0.8333333333333334,8.333333333333334,2.041241452319315,1.0,9.0,2.121320343559643,1.0,4.0,1.414213562373095,1.0,1.0,0.7071067811865475,207.88999999999996,41.57799999999999,5.197249999999999,207.88999999999996,41.57799999999999,5.197249999999999,149.26,29.851999999999997,3.7314999999999996,29.4,5.88,0.735,29.4,5.88,0.735,15274604.0,3054920.8,381865.1,215668.0,43133.6,5391.7,12262762.0,2452552.4,306569.05,213437.0,42687.4,5335.925,299502.07999999996,59900.41599999999,7487.551999999999,170.94020000000003,34.18804000000001,4.273505000000001,2571.15,514.23,64.27875,134.30979999999997,26.861959999999993,3.357744999999999,200.0,14.142135623730951,2.292029674220179,8.0,12.2,1.525,47.4,5.925,10.835000000000004,10.091999999999995,-15.79128,3.7416573867739413,4.3,5.8
0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,13,3.25,0.37142857142857144,0.7222222222222222,4.333333333333333,6.5,0.0,2.6,18,4.5,0.5142857142857142,1.3846153846153846,6.0,9.0,0.0,3.6,3,0.75,0.08571428571428572,0.23076923076923078,0.16666666666666666,1.5,0.0,0.6,2,0.5,0.05714285714285714,0.15384615384615385,0.1111111111111111,0.6666666666666666,0.0,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.25,0.14285714285714285,0.38461538461538464,0.2777777777777778,1.6666666666666667,2.5,0.0,32,8.0,0.9142857142857143,44,11.0,1.2571428571428571,10.0,2.5,0.2857142857142857,0.0,1.4285714285714286,2.5,10.0,10.0,7.0,1.75,0.2,0.0,0.7,1.75,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.11428571428571428,0.0,0.4,0.5714285714285714,4.0,4.0,1.0,0.25,0.02857142857142857,0.0,0.1,0.14285714285714285,0.25,1.0,1.0,0.25,0.02857142857142857,0.0,0.1,0.14285714285714285,0.25,1.0,22.0,5.5,0.6285714285714286,28.0,7.0,0.8,0.7857142857142857,0.7142857142857143,2.988071523335984,0.9053616605738856,30.793511167416536,0.0,1.0,10.0,2.23606797749979,0.7142857142857143,3.5714285714285716,1.3363062095621219,0.0,0.0,0.0,0.5,1.0,0.7071067811865475,169.94999999999996,42.48749999999999,4.855714285714285,175.59999999999997,43.89999999999999,5.017142857142856,121.63,30.4075,3.475142857142857,30.449999999999996,7.612499999999999,0.8699999999999999,30.449999999999996,7.612499999999999,0.8699999999999999,14018944.0,3504736.0,400541.2571428571,200147.0,50036.75,5718.4857142857145,11255734.0,2813933.5,321592.4,197734.0,49433.5,5649.542857142857,274881.25,68720.3125,7853.75,155.19759999999997,38.79939999999999,4.4342171428571415,2386.1400000000003,596.5350000000001,68.17542857142858,118.51369999999999,29.628424999999996,3.386105714285714,140.0,11.832159566199232,2.564641508472483,8.75,9.75,1.1142857142857143,43.5,4.9714285714285715,5.016785714285717,5.259499999999999,-15.791260000000001,2.6457513110645907,2.875,3.375
1,0.16666666666666666,0.02702702702702703,1,0.16666666666666666,0.02702702702702703,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.013333333333333334,0.96,0.0,0.0,0.0,0.0,0.0,0.0,22,3.6666666666666665,0.5945945945945946,1.8333333333333333,7.333333333333333,4.4,22.0,11.0,12,2.0,0.32432432432432434,0.5454545454545454,4.0,2.4,12.0,6.0,3,0.5,0.08108108108108109,0.13636363636363635,0.25,0.6,3.0,1.5,5,0.8333333333333334,0.13513513513513514,0.22727272727272727,0.4166666666666667,1.6666666666666667,5.0,2.5,1,0.16666666666666666,0.02702702702702703,0.045454545454545456,0.08333333333333333,0.3333333333333333,0.2,0.5,2,0.3333333333333333,0.05405405405405406,0.09090909090909091,0.16666666666666666,0.6666666666666666,0.4,2.0,45,7.5,1.2162162162162162,46,7.666666666666667,1.2432432432432432,10.0,1.6666666666666667,0.2702702702702703,3.3333333333333335,2.0,3.3333333333333335,5.0,10.0,5.0,0.8333333333333334,0.13513513513513514,1.6666666666666667,0.5,1.6666666666666667,2.5,5.0,3.0,0.5,0.08108108108108109,0.3,0.6,1.0,1.5,3.0,3.0,0.5,0.08108108108108109,1.0,0.3,0.6,1.5,3.0,2.0,0.3333333333333333,0.05405405405405406,0.6666666666666666,0.2,0.4,0.6666666666666666,2.0,1.0,0.16666666666666666,0.02702702702702703,0.3333333333333333,0.1,0.2,0.3333333333333333,0.5,21.0,3.5,0.5675675675675675,40.0,6.666666666666667,1.0810810810810811,0.525,0.7567567567567568,3.25493388482694,0.9228136974554144,39.83872608661564,2.0,1.0,10.0,2.23606797749979,0.6,1.8,0.9486832980505138,1.0,3.0,1.2247448713915892,1.0,3.0,1.2247448713915892,188.41000000000003,31.40166666666667,5.092162162162163,188.41000000000003,31.40166666666667,5.092162162162163,148.68,24.78,4.018378378378379,21.6,3.6,0.5837837837837838,21.6,3.6,0.5837837837837838,16295764.0,2715960.6666666665,440426.0540540541,202230.0,33705.0,5465.675675675676,12539559.0,2089926.5,338907.0,199422.0,33237.0,5389.783783783784,319524.79,53254.13166666666,8635.805135135135,163.26479999999998,27.210799999999995,4.412562162162161,2410.98,401.83,65.16162162162162,124.99709999999999,20.832849999999997,3.3783,222.0,14.89966442575134,2.01529165865099,6.166666666666667,8.833333333333334,1.4324324324324325,37.666666666666664,6.108108108108108,7.544729729729731,7.681396396396391,-15.796004,3.605551275463989,2.4166666666666665,2.9166666666666665
1,0.25,0.023809523809523808,1,0.25,0.023809523809523808,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,20,5.0,0.47619047619047616,1.6666666666666667,6.666666666666667,4.0,20.0,10.0,12,3.0,0.2857142857142857,0.6,4.0,2.4,12.0,6.0,3,0.75,0.07142857142857142,0.15,0.25,0.6,3.0,1.5,5,1.25,0.11904761904761904,0.25,0.4166666666666667,1.6666666666666667,5.0,2.5,1,0.25,0.023809523809523808,0.05,0.08333333333333333,0.3333333333333333,0.2,0.5,2,0.5,0.047619047619047616,0.1,0.16666666666666666,0.6666666666666666,0.4,2.0,39,9.75,0.9285714285714286,54,13.5,1.2857142857142858,14.0,3.5,0.3333333333333333,2.8,2.0,14.0,4.666666666666667,14.0,7.0,1.75,0.16666666666666666,1.4,0.5,7.0,2.3333333333333335,7.0,5.0,1.25,0.11904761904761904,0.35714285714285715,0.7142857142857143,5.0,1.6666666666666667,5.0,1.0,0.25,0.023809523809523808,0.2,0.07142857142857142,0.14285714285714285,0.3333333333333333,1.0,3.0,0.75,0.07142857142857142,0.6,0.21428571428571427,0.42857142857142855,3.0,3.0,1.0,0.25,0.023809523809523808,0.2,0.07142857142857142,0.14285714285714285,1.0,0.3333333333333333,28.0,7.0,0.6666666666666666,32.0,8.0,0.7619047619047619,0.875,0.5714285714285714,2.618614682831909,0.850276818154826,18.048143684171308,0.0,0.6428571428571429,5.785714285714286,1.7008401285415224,1.0,7.0,1.8708286933869707,0.6,1.8,0.9486832980505138,1.0,1.0,0.7071067811865475,196.99,49.2475,4.6902380952380955,196.99,49.2475,4.6902380952380955,163.51999999999998,40.879999999999995,3.893333333333333,15.010000000000002,3.7525000000000004,0.3573809523809524,15.010000000000002,3.7525000000000004,0.3573809523809524,13357929.0,3339482.25,318045.9285714286,248753.0,62188.25,5922.690476190476,11170710.0,2792677.5,265969.28571428574,245823.0,61455.75,5852.928571428572,261920.19999999995,65480.04999999999,6236.195238095237,184.75459999999995,46.18864999999999,4.398919047619047,2965.53,741.3825,70.60785714285714,145.64249999999998,36.410624999999996,3.467678571428571,168.0,12.96148139681572,2.6961587113893803,10.5,13.25,1.2619047619047619,55.5,5.285714285714286,7.609761904761903,7.909285714285712,-15.787144000000001,3.1622776601683795,4.5,6.0
